original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
38005,"A lannister.com está na minha lista mais TOP! Quase tudo que tenho comprei por ela sem problemas!! Recomendo a todos, pois durante estes mais de 10 anos nunca tive problemas.","a lannister.com esta na minha lista mais top! quase tudo que tenho comprei por ela sem problemas!! recomendo a todos, pois durante estes mais de 10 anos nunca tive problemas.","['lannister', 'com', 'esta', 'na', 'minha', 'lista', 'mais', 'top', 'quase', 'tudo', 'que', 'tenho', 'comprei', 'por', 'ela', 'sem', 'problemas', 'recomendo', 'todos', 'pois', 'durante', 'estes', 'mais', 'de', '10', 'anos', 'nunca', 'tive', 'problemas']",1.0,5,10,10
93332,"o meu produto não foi entregue no prazo me causando varios problemas com a minha filha, era presente de natal","o meu produto nao foi entregue no prazo me causando varios problemas com a minha filha, era presente de natal","['meu', 'produto', 'nao', 'foi', 'entregue', 'no', 'prazo', 'me', 'causando', 'varios', 'problemas', 'com', 'minha', 'filha', 'era', 'presente', 'de', 'natal']",0.0,1,10,10
40619,"produto conforme anuncio, muito bom e veio muito bem embalado. chegou no prazo.","produto conforme anuncio, muito bom e veio muito bem embalado. chegou no prazo.","['produto', 'conforme', 'anuncio', 'muito', 'bom', 'veio', 'muito', 'bem', 'embalado', 'chegou', 'no', 'prazo']",1.0,5,10,10
91096,FOi informado pelos meios de comunicação que o endereço estava errado e mesmo assim não efetuaram a devida correção.,foi informado pelos meios de comunicacao que o endereco estava errado e mesmo assim nao efetuaram a devida correcao.,"['foi', 'informado', 'pelos', 'meios', 'de', 'comunicacao', 'que', 'endereco', 'estava', 'errado', 'mesmo', 'assim', 'nao', 'efetuaram', 'devida', 'correcao']",0.0,2,10,10
82465,"Produto ótimo, a entrega deixou a desejar","produto otimo, a entrega deixou a desejar","['produto', 'otimo', 'entrega', 'deixou', 'desejar']",0.0,2,10,10
20649,.,.,[],1.0,4,10,10
1057,Fui surpreendido pela eficácia. Ótimo atentimento.,fui surpreendido pela eficacia. otimo atentimento.,"['fui', 'surpreendido', 'pela', 'eficacia', 'otimo', 'atentimento']",1.0,5,10,10
91552,Produto veio incompleto faltando 4 capas impermeaveis que comprei junto.,produto veio incompleto faltando 4 capas impermeaveis que comprei junto.,"['produto', 'veio', 'incompleto', 'faltando', 'capas', 'impermeaveis', 'que', 'comprei', 'junto']",0.0,1,10,10
92002,"Relógio muito bom, mais bonito pessoalmente! ","relogio muito bom, mais bonito pessoalmente! ","['relogio', 'muito', 'bom', 'mais', 'bonito', 'pessoalmente']",1.0,5,10,10
37235,Nossa muito rápido e produto de qualidade,nossa muito rapido e produto de qualidade,"['nossa', 'muito', 'rapido', 'produto', 'de', 'qualidade']",1.0,5,10,10
23870,"A DATA DE ENTREGA ERA DIA 27/09/2017
MAIS AINDA NÃO RECEBI MEU PRODUTO NA MINHA RESIDENCIA","a data de entrega era dia 27/09/2017
mais ainda nao recebi meu produto na minha residencia","['data', 'de', 'entrega', 'era', 'dia', '27', '09', '2017', 'mais', 'ainda', 'nao', 'recebi', 'meu', 'produto', 'na', 'minha', 'residencia']",0.0,1,10,10
84878,"Tive que pegar nos correios, e na caixa só havia uma cadeira sendo que eu comprei duas!!! Vou processar!","tive que pegar nos correios, e na caixa so havia uma cadeira sendo que eu comprei duas!!! vou processar!","['tive', 'que', 'pegar', 'nos', 'correios', 'na', 'caixa', 'so', 'havia', 'uma', 'cadeira', 'sendo', 'que', 'eu', 'comprei', 'duas', 'vou', 'processar']",0.0,1,10,10
33100,"Pelo custo ele atende muito bem as expectativas.As cerdas são macias,alem de ser lindo.","pelo custo ele atende muito bem as expectativas.as cerdas sao macias,alem de ser lindo.","['pelo', 'custo', 'ele', 'atende', 'muito', 'bem', 'as', 'expectativas', 'as', 'cerdas', 'sao', 'macias', 'alem', 'de', 'ser', 'lindo']",1.0,4,10,10
31872,Otima qualidade,otima qualidade,"['otima', 'qualidade']",1.0,4,10,10
4580,Não estou satisfeita com essa compra pois deu que foi aprovada e foi descontado o valor no cartão de crédito porém não sei porque cancelaram a compra e não foi devolvido o valor.,nao estou satisfeita com essa compra pois deu que foi aprovada e foi descontado o valor no cartao de credito porem nao sei porque cancelaram a compra e nao foi devolvido o valor.,"['nao', 'estou', 'satisfeita', 'com', 'essa', 'compra', 'pois', 'deu', 'que', 'foi', 'aprovada', 'foi', 'descontado', 'valor', 'no', 'cartao', 'de', 'credito', 'porem', 'nao', 'sei', 'porque', 'cancelaram', 'compra', 'nao', 'foi', 'devolvido', 'valor']",0.0,1,10,10
41516,Entrega feira antes do prazo. Maravilha!!!!,entrega feira antes do prazo. maravilha!!!!,"['entrega', 'feira', 'antes', 'do', 'prazo', 'maravilha']",1.0,5,10,10
81076,Bom,bom,['bom'],1.0,5,10,10
64130,Como faço para obter o reembolso já que não recebi o produto ? Aguardo ,como faco para obter o reembolso ja que nao recebi o produto ? aguardo ,"['como', 'faco', 'para', 'obter', 'reembolso', 'ja', 'que', 'nao', 'recebi', 'produto', 'aguardo']",0.0,1,10,10
11969,"Maravilhoso,minha filha adorou!","maravilhoso,minha filha adorou!","['maravilhoso', 'minha', 'filha', 'adorou']",1.0,5,10,10
46929,Recomendo para quem deseja aprofundar no mundo de Tolkien e para quem já leu o Silmarillion e trilogia O Senhor dos Anéis. Para os fãs da terra-média é uma obra indispensável na coleção.,recomendo para quem deseja aprofundar no mundo de tolkien e para quem ja leu o silmarillion e trilogia o senhor dos aneis. para os fas da terra-media e uma obra indispensavel na colecao.,"['recomendo', 'para', 'quem', 'deseja', 'aprofundar', 'no', 'mundo', 'de', 'tolkien', 'para', 'quem', 'ja', 'leu', 'silmarillion', 'trilogia', 'senhor', 'dos', 'aneis', 'para', 'os', 'fas', 'da', 'terra', 'media', 'uma', 'obra', 'indispensavel', 'na', 'colecao']",1.0,5,10,10
90288,"O produto chegou, no entanto não cobriu a tela toda como descrito e não é de gel, é película de vidro comum","o produto chegou, no entanto nao cobriu a tela toda como descrito e nao e de gel, e pelicula de vidro comum","['produto', 'chegou', 'no', 'entanto', 'nao', 'cobriu', 'tela', 'toda', 'como', 'descrito', 'nao', 'de', 'gel', 'pelicula', 'de', 'vidro', 'comum']",0.0,2,10,10
62724,"O produto nao é o mesmo da foto, a qualidade é pessima, muito mal acabado, faltam furos para instalar o aparelho, sugiro retirar esse fornecedor do site da lannister. estou devolvendo","o produto nao e o mesmo da foto, a qualidade e pessima, muito mal acabado, faltam furos para instalar o aparelho, sugiro retirar esse fornecedor do site da lannister. estou devolvendo","['produto', 'nao', 'mesmo', 'da', 'foto', 'qualidade', 'pessima', 'muito', 'mal', 'acabado', 'faltam', 'furos', 'para', 'instalar', 'aparelho', 'sugiro', 'retirar', 'esse', 'fornecedor', 'do', 'site', 'da', 'lannister', 'estou', 'devolvendo']",0.0,1,10,10
6953,"A tinta não é de qualidade boa, entupiu a cabeça dos bocais de tintas da impressora.","a tinta nao e de qualidade boa, entupiu a cabeca dos bocais de tintas da impressora.","['tinta', 'nao', 'de', 'qualidade', 'boa', 'entupiu', 'cabeca', 'dos', 'bocais', 'de', 'tintas', 'da', 'impressora']",0.0,1,10,10
8421,"Efetue a compra de um produto e acabei recebendo outro, totalmente diferente.","efetue a compra de um produto e acabei recebendo outro, totalmente diferente.","['efetue', 'compra', 'de', 'um', 'produto', 'acabei', 'recebendo', 'outro', 'totalmente', 'diferente']",1.0,5,10,10
64107,"Capa e película atenderam expectativa, gostaria que todos os parceiros fossem assim! ","capa e pelicula atenderam expectativa, gostaria que todos os parceiros fossem assim! ","['capa', 'pelicula', 'atenderam', 'expectativa', 'gostaria', 'que', 'todos', 'os', 'parceiros', 'fossem', 'assim']",1.0,5,10,10
11521,"Entrega rápida, antes da data. ","entrega rapida, antes da data. ","['entrega', 'rapida', 'antes', 'da', 'data']",1.0,4,10,10
97950,Tudo entregue bem antes do prazo. SEM problemas!,tudo entregue bem antes do prazo. sem problemas!,"['tudo', 'entregue', 'bem', 'antes', 'do', 'prazo', 'sem', 'problemas']",1.0,5,10,10
37303,"O produto foi entregue o prazo, mas este prazo poderia ser menos.","o produto foi entregue o prazo, mas este prazo poderia ser menos.","['produto', 'foi', 'entregue', 'prazo', 'mas', 'este', 'prazo', 'poderia', 'ser', 'menos']",1.0,4,10,10
97719,"Produto ótimo, amei.","produto otimo, amei.","['produto', 'otimo', 'amei']",1.0,5,10,10
18987,As almofadas são lindas e divertidas ,as almofadas sao lindas e divertidas ,"['as', 'almofadas', 'sao', 'lindas', 'divertidas']",1.0,5,10,10
56337,"Entrega correta, loja confiável muito obrigada ","entrega correta, loja confiavel muito obrigada ","['entrega', 'correta', 'loja', 'confiavel', 'muito', 'obrigada']",1.0,5,10,10
52057,É uma logística dinâmica que cumpre com suas responsabilidades ,e uma logistica dinamica que cumpre com suas responsabilidades ,"['uma', 'logistica', 'dinamica', 'que', 'cumpre', 'com', 'suas', 'responsabilidades']",1.0,5,10,10
15714,Tudo direitinho,tudo direitinho,"['tudo', 'direitinho']",1.0,5,10,10
9299,Produto com 15 dias de atraso do esperado.,produto com 15 dias de atraso do esperado.,"['produto', 'com', '15', 'dias', 'de', 'atraso', 'do', 'esperado']",0.0,1,10,10
7336,"BOM DIA, JÁ É A QUARTA VEZ QUE SOLICITO A DEVOLUÇÃO DO PRODUTO E ATÉ O MOMENTO NÃO TIVE RETORNO, POIS A MEDIDAS DA BOLSA NÃO SÃO AS MESMAS DECLARADAS NO ATO DA COMPRA. 
GT. KEYLA","bom dia, ja e a quarta vez que solicito a devolucao do produto e ate o momento nao tive retorno, pois a medidas da bolsa nao sao as mesmas declaradas no ato da compra. 
gt. keyla","['bom', 'dia', 'ja', 'quarta', 'vez', 'que', 'solicito', 'devolucao', 'do', 'produto', 'ate', 'momento', 'nao', 'tive', 'retorno', 'pois', 'medidas', 'da', 'bolsa', 'nao', 'sao', 'as', 'mesmas', 'declaradas', 'no', 'ato', 'da', 'compra', 'gt', 'keyla']",0.0,1,10,10
32431,O PRODUTO CHEGOU ANTES DO PRAZO.,o produto chegou antes do prazo.,"['produto', 'chegou', 'antes', 'do', 'prazo']",1.0,5,10,10
44818,Tudo ok,tudo ok,"['tudo', 'ok']",1.0,5,10,10
92883,Não recebi o produto,nao recebi o produto,"['nao', 'recebi', 'produto']",0.0,1,10,10
19672,"Até a data de hoje, não recebi minha mercadoria, super insatisfeita !!!","ate a data de hoje, nao recebi minha mercadoria, super insatisfeita !!!","['ate', 'data', 'de', 'hoje', 'nao', 'recebi', 'minha', 'mercadoria', 'super', 'insatisfeita']",0.0,1,10,10
37904,"Devolvi o cartucho, pois comprei um produto e recebi outro. 
A empresa já recebeu o produto. 
Peço a lannister.com informar quando será realizado o estorno no meu cartão de crédito.","devolvi o cartucho, pois comprei um produto e recebi outro. 
a empresa ja recebeu o produto. 
peco a lannister.com informar quando sera realizado o estorno no meu cartao de credito.","['devolvi', 'cartucho', 'pois', 'comprei', 'um', 'produto', 'recebi', 'outro', 'empresa', 'ja', 'recebeu', 'produto', 'peco', 'lannister', 'com', 'informar', 'quando', 'sera', 'realizado', 'estorno', 'no', 'meu', 'cartao', 'de', 'credito']",0.0,1,10,10
80200,OTIMO SERVICO,otimo servico,"['otimo', 'servico']",1.0,5,10,10
60338,bom,bom,['bom'],1.0,4,10,10
32308,Recomendo,recomendo,['recomendo'],1.0,4,10,10
64935,"Tudo certo!!!
Loja sempre prestativa. ","tudo certo!!!
loja sempre prestativa. ","['tudo', 'certo', 'loja', 'sempre', 'prestativa']",1.0,4,10,10
84306,O tecido é péssimo,o tecido e pessimo,"['tecido', 'pessimo']",,3,-1,10
91153,produto entregue no prazo.,produto entregue no prazo.,"['produto', 'entregue', 'no', 'prazo']",1.0,5,10,10
98780,Recebi o produto dentro do prazo e recomendo ótimo serviço ,recebi o produto dentro do prazo e recomendo otimo servico ,"['recebi', 'produto', 'dentro', 'do', 'prazo', 'recomendo', 'otimo', 'servico']",1.0,5,10,10
55874,recomendo.,recomendo.,['recomendo'],1.0,5,10,10
81115,"Produto lindo, chegou antes do previsto. Amei ... recomendo.","produto lindo, chegou antes do previsto. amei ... recomendo.","['produto', 'lindo', 'chegou', 'antes', 'do', 'previsto', 'amei', 'recomendo']",1.0,5,10,10
12690,O prazo de entrega venceu a 2 dias e ainda não recebi o produto. Já enviei e-mail para essa loja parceira das lannister.com mas eles não respondem.,o prazo de entrega venceu a 2 dias e ainda nao recebi o produto. ja enviei e-mail para essa loja parceira das lannister.com mas eles nao respondem.,"['prazo', 'de', 'entrega', 'venceu', 'dias', 'ainda', 'nao', 'recebi', 'produto', 'ja', 'enviei', 'mail', 'para', 'essa', 'loja', 'parceira', 'das', 'lannister', 'com', 'mas', 'eles', 'nao', 'respondem']",0.0,1,10,10
34197,"Já paguei faz tempo, estou precisando é ainda não recebi os produtos ","ja paguei faz tempo, estou precisando e ainda nao recebi os produtos ","['ja', 'paguei', 'faz', 'tempo', 'estou', 'precisando', 'ainda', 'nao', 'recebi', 'os', 'produtos']",0.0,1,10,10
31783,linda carteira do jeito que queria,linda carteira do jeito que queria,"['linda', 'carteira', 'do', 'jeito', 'que', 'queria']",1.0,5,10,10
79056,ótimo!,otimo!,['otimo'],1.0,5,10,10
63813,"Muito bom , confiavel","muito bom , confiavel","['muito', 'bom', 'confiavel']",1.0,5,10,10
31238,entregou ate antes do prazo,entregou ate antes do prazo,"['entregou', 'ate', 'antes', 'do', 'prazo']",1.0,4,10,10
88421,sem comentario,sem comentario,"['sem', 'comentario']",0.0,1,10,10
55809,otimo,otimo,['otimo'],1.0,5,10,10
35826,Fiquei muito satisfeita com a compra.,fiquei muito satisfeita com a compra.,"['fiquei', 'muito', 'satisfeita', 'com', 'compra']",1.0,5,10,10
76025,chegou antes do tempo,chegou antes do tempo,"['chegou', 'antes', 'do', 'tempo']",1.0,5,10,10
55819,Comprei dois kits e recebi apenas 1,comprei dois kits e recebi apenas 1,"['comprei', 'dois', 'kits', 'recebi', 'apenas']",0.0,1,10,10
91744,"entrega foi realizada antes do prazo máximo, foi bem mais rápido que o esperado!","entrega foi realizada antes do prazo maximo, foi bem mais rapido que o esperado!","['entrega', 'foi', 'realizada', 'antes', 'do', 'prazo', 'maximo', 'foi', 'bem', 'mais', 'rapido', 'que', 'esperado']",1.0,4,10,10
88712,Eu pedi 6 trios de pendentes e vcs só M entregaram 6 unidades este não foi meu pedido nem meu pagamento,eu pedi 6 trios de pendentes e vcs so m entregaram 6 unidades este nao foi meu pedido nem meu pagamento,"['eu', 'pedi', 'trios', 'de', 'pendentes', 'vcs', 'so', 'entregaram', 'unidades', 'este', 'nao', 'foi', 'meu', 'pedido', 'nem', 'meu', 'pagamento']",0.0,1,10,10
56767,"Entrega muito rápida, produto lindo e funcional.","entrega muito rapida, produto lindo e funcional.","['entrega', 'muito', 'rapida', 'produto', 'lindo', 'funcional']",1.0,5,10,10
33947,Achei o tapete super lindo...só pensei que fosse mais pesado. Ele é bem leve e o pêlo(fio) não é muito grande mas me agradou. Chegou antes do prazo previsto. Cor e tamanho de acordo com o anúncio.,achei o tapete super lindo...so pensei que fosse mais pesado. ele e bem leve e o pelo(fio) nao e muito grande mas me agradou. chegou antes do prazo previsto. cor e tamanho de acordo com o anuncio.,"['achei', 'tapete', 'super', 'lindo', 'so', 'pensei', 'que', 'fosse', 'mais', 'pesado', 'ele', 'bem', 'leve', 'pelo', 'fio', 'nao', 'muito', 'grande', 'mas', 'me', 'agradou', 'chegou', 'antes', 'do', 'prazo', 'previsto', 'cor', 'tamanho', 'de', 'acordo', 'com', 'anuncio']",1.0,4,10,10
75224,"Comprei bateria de 14 amperes, porém me entregaram uma de 12 amperes . 
Não vou trocar o produto porque estou precisando com urgência e a de 12 amperes está funcionando, mas me senti lesada.","comprei bateria de 14 amperes, porem me entregaram uma de 12 amperes . 
nao vou trocar o produto porque estou precisando com urgencia e a de 12 amperes esta funcionando, mas me senti lesada.","['comprei', 'bateria', 'de', '14', 'amperes', 'porem', 'me', 'entregaram', 'uma', 'de', '12', 'amperes', 'nao', 'vou', 'trocar', 'produto', 'porque', 'estou', 'precisando', 'com', 'urgencia', 'de', '12', 'amperes', 'esta', 'funcionando', 'mas', 'me', 'senti', 'lesada']",0.0,1,10,10
21555,Otima,otima,['otima'],1.0,5,10,10
54160,"muito satisfeita com a compra e o produto, entrega super rapida chegou antes da data prevista e com otima qualidade e super bonito , tudo conforme estava no anuncio valeu muito apena ter comprado .","muito satisfeita com a compra e o produto, entrega super rapida chegou antes da data prevista e com otima qualidade e super bonito , tudo conforme estava no anuncio valeu muito apena ter comprado .","['muito', 'satisfeita', 'com', 'compra', 'produto', 'entrega', 'super', 'rapida', 'chegou', 'antes', 'da', 'data', 'prevista', 'com', 'otima', 'qualidade', 'super', 'bonito', 'tudo', 'conforme', 'estava', 'no', 'anuncio', 'valeu', 'muito', 'apena', 'ter', 'comprado']",1.0,5,10,10
15540,"O pedido são dois itens e veio um só e emitido a nota fiscal dos dois itens.
Decepção! Sou cliente quase semanal do baratheon e agora me acontece isso.","o pedido sao dois itens e veio um so e emitido a nota fiscal dos dois itens.
decepcao! sou cliente quase semanal do baratheon e agora me acontece isso.","['pedido', 'sao', 'dois', 'itens', 'veio', 'um', 'so', 'emitido', 'nota', 'fiscal', 'dos', 'dois', 'itens', 'decepcao', 'sou', 'cliente', 'quase', 'semanal', 'do', 'baratheon', 'agora', 'me', 'acontece', 'isso']",0.0,1,10,10
86616,"Comprei um produto + um kit contendo outros 6 produtos. Recebi apenas o primeiro e, quando consulto no site, consta que o pedido já foi finalizado. Estou aguardando uma solução.","comprei um produto + um kit contendo outros 6 produtos. recebi apenas o primeiro e, quando consulto no site, consta que o pedido ja foi finalizado. estou aguardando uma solucao.","['comprei', 'um', 'produto', 'um', 'kit', 'contendo', 'outros', 'produtos', 'recebi', 'apenas', 'primeiro', 'quando', 'consulto', 'no', 'site', 'consta', 'que', 'pedido', 'ja', 'foi', 'finalizado', 'estou', 'aguardando', 'uma', 'solucao']",0.0,1,10,10
